OBJECTID_1,OBJECTID,CALC_ACRE,TAX_MAP,PARCEL_NUM,OWNER1_1,OWNER1_2,MAIL_ST_NU,MAIL_ST_NA,MAIL_EXTRA,MAIL_CITY,MAIL_ST,ZIP_5,ZIP_4,CARE_OF,PROP_ADDRE,STREET_NUM,STREET_NAM,DEED_BOOK_,DEED_PAGE_,DEED_DATE_,NBHD,ZONING,APPRAISED_,Use_,Dev_Area,Maint_By,Maint_Phas,Map_Class,LASTUPDATE,LASTEDITOR,NOTES,DEVEL_AREA,LOCATION,MAP_INDEX,created_user,created_date,last_edited_user,last_edited_date,Shape__Area,Shape__Length
20709,72152.0,0.09550076,11 06 24 2 023 002.000,1106242023002000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,705 ALEXANDER ST,705,ALEXANDER ST,4003,250,1267747200000,PEACOCK/ROSA PARKS,R-60-d,3100.0,AVAILABLE,W MONTGOMERY INITIATIVE,VACANT LOT CREW,1,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,W MONTGOMERY INITIATIVE,,M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4160.01303535312,287.9989794893064
20710,72159.0,0.09550081,11 06 24 2 023 009.000,1106242023009000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,741 ALEXANDER AVE,741,ALEXANDER AVE,4071,224,1283385600000,PEACOCK/ROSA PARKS,R-60-d,3100.0,AVAILABLE,W MONTGOMERY INITIATIVE,VACANT LOT CREW,2,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,W MONTGOMERY INITIATIVE,,M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4160.015154489507,287.99996838066085
20711,65144.0,0.3305785,11 05 15 1 010 022.000,1105151010022000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,KEYSTONE ST, ,KEYSTONE ST,521,636,353980800000,MAXWELL HEIGHTS,R-60-d,4500.0,USE,,PARKS & REC,0, ,,,HOMEVIEW PARK,,"B/t 625 & 635 Kimball St, N of 634 Keystone St",M-6-G,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,14399.999371700593,600.0005282948099
20712,75129.0,71.23007095,11 07 26 4 000 005.000,1107264000005000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,ESMOND RD, ,ESMOND RD,2416,759,1021420800000,RIDGECREST,R-65-s,213600.0,USE,,PARKS & REC,0, ,,,GATEWAY PARK,,S portion of Gateway Park golf course,M-6-T,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3102781.890722471,8319.429140412056
20713,67118.0,0.05530701,11 06 13 2 013 003.000,1106132013003000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,COBB ST, ,COBB ST,4065,999,1280448000000,PEACOCK/ROSA PARKS,T4-R,2000.0,AVAILABLE,W MONTGOMERY INITIATIVE,VACANT LOT CREW,2,City Owned (From State),1757030400000,ACB,LISTED FOR SALE ON CITY WEBSITE,W MONTGOMERY INITIATIVE,"SE side, 200 ft from Mobile St",M-6-H-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2409.17322672377,234.82497782447712
20714,69061.0,0.25838764,11 06 14 2 012 012.000,1106142012012000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,DAY ST, ,DAY ST, , ,,MAXWELL HEIGHTS,U,45000.0,USE,W MONTGOMERY INITIATIVE,WATER WORKS,0, ,,,WATER WORKS,W MONTGOMERY INITIATIVE,NE int of Day St and Shafter St,M-6-G,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,11255.365482623312,467.6891336216756
20715,74598.0,0.17494467,11 07 25 4 011 061.000,1107254011061000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36104,1111, ,ROSA L PARKS AVE, ,ROSA L PARKS AVE, , ,,RIDGECREST,R-65-d,2500.0,USE,W MONTGOMERY INITIATIVE,MAINTENANCE,0, ,,,STORM DRAINAGE,W MONTGOMERY INITIATIVE,S and E of 4205 Rosa L Parks Av,M-6-T,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,7620.589916569194,575.7762787906022
20716,70589.0,3.72003094,11 06 23 3 007 005.000,1106233007005000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,3095 MOBILE RD,3095,MOBILE RD,1077,543,634348800000,MOBILE HEIGHTS,M-1,1233500.0,USE,,PARKS & REC,0, ,,,RUFUS A LEWIS LIBRARY,,,M-6-M,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,162044.54767125988,1615.8253487643901
20717,71921.0,0.13608651,11 06 24 2 011 008.000,1106242011008000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,735 MALVERN ST,735,MALVERN ST,3977,435,1259884800000,PEACOCK/ROSA PARKS,R-60-d,3500.0,USE,W MONTGOMERY INITIATIVE,PARKS & REC,0,City Owned (From Private),,,GENETTA PARK,W MONTGOMERY INITIATIVE,,M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5927.928340968561,381.99938299459114
20719,80967.0,1.49367757,14 03 06 1 008 018.001,1403061008018001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,RICHARDSON RD, ,RICHARDSON RD,1309,460,725068800000,DANNELLY PINES,M-1,13400.0,USE,,PARKS & REC,0, ,,,DR ROBERT B ADAMS PARK,,behind 4401-4435 Dan River Rd,M-5-CC,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,65064.59499649069,1256.7891566116614
20720,70040.0,0.08241789,11 06 23 1 009 007.000,1106231009007000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,SHREVE ST, ,SHREVE ST, , ,,PEACOCK/ROSA PARKS,R-60-d,1000.0,AVAILABLE,,MAINTENANCE,0, ,,,RIGHT-OF-WAY,,"E of 2311 Shreve St, b/t Council St and Shreve St",M-6-N-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3590.123249869346,329.16370925303636
20721,81014.0,22.99706722,14 03 08 1 000 001.001,1403081000001001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,LAMAR RD, ,LAMAR RD,544,75,-205200000000,LAMAR RD/DANNELLY FIELD,INST,115000.0,USE,,AIRPORT AUTHORITY,0, ,,,AIRPORT AUTHORITY,,Curved portion of Lamar Rd at Dannelly Airfield,"M-9-E, M-9-F",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,1001752.248220687,6395.813381776422
20722,66903.0,3.27595284,11 06 13 2 002 008.000,1106132002008000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,405 S HOLT ST,405,S HOLT ST, , ,,PEACOCK/ROSA PARKS,T4-R,50000.0,USE,W MONTGOMERY INITIATIVE,PARKS & REC,0, ,1757030400000,ACB,POLICE/FIRE,W MONTGOMERY INITIATIVE,Fire Station 2 and Police Academy,M-6-H-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,142700.50554661942,1534.246943310631
20723,43.0,51.96913843,03 07 25 0 000 001.000,0307250000001000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,ALABAMA RIVER, ,ALABAMA RIVER,766,98,504144000000,CLISBY PARK,M-3,102000.0,USE,,LANDFILL,0, ,,,LANDFILL,,Landfill stormwater detention pond,M-2-Z,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2263775.670155246,6914.010564962142
20724,75914.0,1.73250498,11 07 36 2 010 016.000,1107362010016000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,4610 ROSA L PARKS AVE,4610,ROSA L PARKS AVE,734,676,489801600000,CATOMA/BEAUVOIR,B-2,30300.0,USE,W MONTGOMERY INITIATIVE,PARKS & REC,0, ,,,ROSA L PARKS PARK,W MONTGOMERY INITIATIVE,NW int of Rosa L Parks Av and W Fleming Rd,M-6-T,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,75467.91678706417,1124.721496340166
20725,71928.0,0.05299665,11 06 24 2 011 014.000,1106242011014000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111,ATTN LEGAL DEPT,748 FAIRVIEW AVE,748,FAIRVIEW AVE,3948,182,1253059200000,PEACOCK/ROSA PARKS,T4-0,4500.0,USE,W MONTGOMERY INITIATIVE,PARKS & REC,0, ,,,GENETTA PARK,W MONTGOMERY INITIATIVE,,M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2308.533936329142,221.0991704539526
20726,78946.0,34.30922985,14 01 02 2 000 004.000,1401022000004000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,I65, ,I65,2659,660,1053388800000,ENGLISH VILLAGE,R-65-s,63000.0,USE,,MAINTENANCE,0, ,,,ALDOT EASEMENT,,"End of Winderston Dr, b/t English Village & I-65",M-6-Y,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,1494510.0522369358,5958.077155582697
20727,70514.0,1.08584554,11 06 23 2 004 007.002,1106232004007002,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,2318 FAIRVIEW AVE,2318,FAIRVIEW AVE,1304,432,720403200000,PEACOCK/ROSA PARKS,M-1,35900.0,USE,W MONTGOMERY INITIATIVE,MATS,0, ,,,MATS,W MONTGOMERY INITIATIVE,,M-6-M,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,47299.43165668531,881.231553162368
20728,67248.0,0.10027028,11 06 13 2 020 016.000,1106132020016000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,714 MOBILE ST,714,MOBILE ST,4066,5,1280448000000,PEACOCK/ROSA PARKS,T4-O,3000.0,AVAILABLE,W MONTGOMERY INITIATIVE,VACANT LOT CREW,2,City Owned (From State),1757030400000,ACB,CONTACT DEVELOPMENT,W MONTGOMERY INITIATIVE,,M-6-H-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4367.773571589897,302.0949009330157
20730,67549.0,0.0839124,11 06 13 3 009 024.000,1106133009024000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,742 CENTRAL ST,742,CENTRAL ST,4003,193,1267747200000,PEACOCK/ROSA PARKS,R-60-d,2600.0,AVAILABLE,W MONTGOMERY INITIATIVE,VACANT LOT CREW,1,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,W MONTGOMERY INITIATIVE,,M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3655.224278453487,264.0725167459593
20731,70253.0,0.05614136,11 06 23 1 017 045.000,1106231017045000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,HERCULES ST, ,HERCULES ST,360,523,-527558400000,PEACOCK/ROSA PARKS,R-60-d,1100.0,USE,,MAINTENANCE,0, ,,,RIGHT-OF-WAY,,100 feet of road N of Hercules St,M-6-N-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2445.51772281241,245.6590615600885
20732,67333.0,0.15829541,11 06 13 3 001 002.000,1106133001002000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,613 W FRED D GRAY AVE,613,W FRED D GRAY AVE,4071,232,1283385600000,PEACOCK/ROSA PARKS,B-2,4600.0,AVAILABLE,,VACANT LOT CREW,2,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,,,M-6-H-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,6895.3482507898025,391.07800198810656
20733,65531.0,10.17582131,11 05 16 3 003 005.029,1105163003005029,CITY OF MONTGOMERY, ,131,N PERRY ST, ,MONTGOMERY,AL,36104,1111, ,3200 OLD SELMA RD,3200,OLD SELMA RD, , ,,BRICKDALE/MGM IND TERM,M-3,203400.0,USE,,PARKS & REC,0, ,,,OLD SELMA ROAD COMMUNITY PARK,,,"M-5-L, M-5-R",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,443258.77639105765,2925.9506495868054
20734,84811.0,23.36113487,15 02 04 1 003 004.001,1502041003004001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,3480 WOODLEY RD,3480,WOODLEY RD,342,525,232156800000,SPRING VALLEY,R-75-s,374900.0,USE,,PARKS & REC,0, ,,,PETER CRUMP PARK,,,"M-6-BB, M-6-CC",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,1017611.0348852499,5463.119750546482
20735,67293.0,0.07403389,11 06 13 2 022 004.000,1106132022004000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,0 W FRED D GRAY AVE, ,W JEFF DAVIS AVE,4003,271,1267747200000,PEACOCK/ROSA PARKS,R-60-m,900.0,AVAILABLE,,VACANT LOT CREW,1,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,,"NW end of Enslen St, across fron 763",M-6-H-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3224.916228342142,264.49875604523373
20736,68129.0,0.21064582,11 06 13 4 005 020.000,1106134005020000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,818 EDGAR D NIXON AVE,818,EDGAR D NIXON AVE,4003,210,1267747200000,PEACOCK/ROSA PARKS,R-60-d,7600.0,USE,W MONTGOMERY INITIATIVE,MPS,1,City Owned (From State),,,PART OF NIXON ELEMENTARY SCHOOL & COMM CENTER,W MONTGOMERY INITIATIVE,,M-6-H-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,9175.731827357276,410.0552484781831
20737,76687.0,0.22956793,11 08 33 3 001 002.000,1108333001002000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,WOODCREST EST PLAT 2, ,WOODCREST EST PLAT 2,590,595,-140572800000,WOODCREST,AGR-2,100.0,HOLDING,,VACANT LOT CREW,0, ,,,NO ACCESS TO PROPERTY,,675 feet up Beacon Dr,M-5-DD,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,9999.979172263804,399.99958344952876
20738,67895.0,0.08843531,11 06 13 3 021 027.000,1106133021027000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,810 EARLY ST,810,EARLY ST,4078,318,1284336000000,PEACOCK/ROSA PARKS,B-2,6800.0,AVAILABLE,W MONTGOMERY INITIATIVE,VACANT LOT CREW,2,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,W MONTGOMERY INITIATIVE,,M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3852.2421207173616,268.40387410089966
20739,70507.0,7.37937967,11 06 23 2 004 006.001,1106232004006001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,2314 W FAIRVIEW AVE,2314,W FAIRVIEW AVE,1225,779,696124800000,PEACOCK/ROSA PARKS,M-1,222700.0,USE,W MONTGOMERY INITIATIVE,MATS,0, ,,,MATS OFFICES & PARKING,W MONTGOMERY INITIATIVE,also 2314 and 2316,"M-6-M, M-6-N-1",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,321445.77841205825,2704.4335704493365
20740,76675.0,0.36349965,11 08 28 4 001 021.000,1108284001021000,CITY OF MONTGOMERY, , , , ,MONTGOMERY,AL,36104,0000, ,WEST BLVD, ,WEST BLVD, , ,,BRICKDALE/MGM IND TERM,M-1,18200.0,USE,,WATER WORKS,0,,,,WATER WORKS,,"900 feet W of Estate Av, North side of West Blvd",M-6-S,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,15834.044900131577,559.1475957962626
20741,76834.0,1.32282889,11 08 33 3 011 013.001,1108333011013001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,THORNWOOD DR, ,THORNWOOD DR, , ,,WOODCREST,R-60-s,26400.0,USE,,PARKS & REC,0, ,,,WOODCREST PARK,,W end of E Lawnwood Dr,M-5-DD,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,57622.42624171908,1164.6075030527784
20742,67145.0,0.06991506,11 06 13 2 013 031.001,1106132013031001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,644 DAY ST,644,DAY ST,4066,6,1280448000000,PEACOCK/ROSA PARKS,T4-R,2000.0,AVAILABLE,W MONTGOMERY INITIATIVE,VACANT LOT CREW,2,Surplus,1757030400000,ACB,LISTED FOR SALE ON CITY WEBSITE,W MONTGOMERY INITIATIVE,,M-6-H-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3045.4998336634962,232.27907386370293
20743,76253.0,1.43249506,11 08 27 4 011 003.001,1108274011003001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,OTIS LN, ,OTIS LN,270,947,163123200000,BRICKDALE/MGM IND TERM,M-3,7000.0,USE,,PARKS & REC,0, ,,,SMILEY COURT COMMUNITY CENTER AND PARK,,"E side of Otis Ln, 400 ft E of E Smiley Cir",M-6-S,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,62399.48498394707,1279.990435276113
20744,76833.0,7.97099869,11 08 33 3 011 013.000,1108333011013000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,4325 THORNWOOD DR,4325,THORNWOOD DR,350,20,237427200000,WOODCREST,R-60-s,44000.0,USE,,PARKS & REC,0, ,,,WOODCREST PARK,,S ends of Thornwood Dr and Green Meadow Dr,M-5-DD,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,347216.703134137,2900.128760197482
20745,79677.0,0.57733571,14 02 03 4 003 043.000,1402034003043000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,HWY 31, ,HWY 31,1772,394,867628800000,SOUTHLAWN,B-4,26100.0,USE,,MPS,0, ,,,SOUTHLAWN MIDDLE SCHOOL,,NE corner of Mobile Hwy and Green Leaf Dr,M-6-Y,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,25148.743567412257,639.723552582951
20746,76624.0,1.81009092,11 08 28 2 011 004.000,1108282011004000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,3841 HARMONY ST,3841,HARMONY ST,3453,730,1134086400000,BRICKDALE/MGM IND TERM,R-60-s,10700.0,AVAILABLE,,VACANT LOT CREW,0,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,,,M-5-X,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,78847.5605254663,1357.5714988548098
20747,52448.0,5.11723064,10 06 24 1 002 033.001,1006241002033001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,5881 WOODMERE BLVD, 5881,WOODMERE BLVD,775,840,507859200000,BELL HILLS,PUD,260000.0,USE,,PARKS & REC,0, ,,,WOODMERE PARK,,NE corner of Woodmere Blvd and Woodmere Dr,M-7-M,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,222906.56672850257,1954.1037207599286
20748,79675.0,15.96097477,14 02 03 4 003 041.000,1402034003041000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,5333 MOBILE HWY,5333,MOBILE HWY,1778,190,870393600000,SOUTHLAWN,B-4,144000.0,USE,,MAINTENANCE,0, ,,,SOUTHLAWN MIDDLE SCHOOL,,,M-6-Y,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,695260.0610677197,3729.538229120725
20749,77805.0,0.03673098,12 05 22 1 000 001.004,1205221000001004,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,800 SUNSET DR,800,SUNSET DR, , ,,COUNTRY EST/SELBROOK,FH,1600.0,USE,,WATER WORKS,0, ,,,ROAD EASEMENT,,,M-5-O,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,1600.001680441627,160.0000841061464
20750,77694.0,15.94789995,12 05 15 3 001 002.000,1205153001002000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,BOOTH RD, ,BOOTH RD, , ,,CEDAR PT/HILLSIDE,FH,21600.0,USE,,MAINTENANCE,0, ,,,EASEMENT FOR WATER WORKS,,W of water treat plant @ 6000 Richard E Hanan Dr,M-5-I,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,694690.5217790523,4368.216020850951
20751,78235.0,0.08264475,12 06 14 3 004 007.001,1206143004007001,CITY OF MONTGOMERY, , , , ,MONTGOMERY,AL,36104,0000, ,GEARY DR, ,GEARY DR, , ,,COUNTRY EST/SELBROOK,AGR-1,1500.0,USE,,WATER WORKS,0,,,,WATER WORKS,,between 318 and 320 Geary Dr,M-5-I,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3600.00538055817,300.0003909167355
20752,4438.0,0.08717848,04 09 31 3 002 013.001,0409313002013001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,NORTH BLVD, ,NORTH BLVD, , ,,CLISBY PARK,R-65-d,400.0,USE,,PARKS & REC,0, ,,,JACKSON FERRY ROAD PARK,,NW portion along Northern Blvd Right-of-Way,M-2-AA,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3797.4945456641194,282.79506532507827
20753,67535.0,0.11944787,11 06 13 3 009 010.000,1106133009010000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,701 CLINTON ST,701,CLINTON ST,4071,218,1283385600000,PEACOCK/ROSA PARKS,R-60-d,3600.0,AVAILABLE,W MONTGOMERY INITIATIVE,VACANT LOT CREW,2,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,W MONTGOMERY INITIATIVE,,M-6-N-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5203.149292538238,331.81565871347726
20754,80084.0,1.00103881,14 02 04 2 001 009.000,1402042001009000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,WOODCREST DR, ,WOODCREST DR,1150,610,668476800000,WOODCREST,R-100,10000.0,USE,,PARKS & REC,0, ,,,WOODCREST PARK,,across from 4520 Woodcrest Dr,M-5-DD,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,43605.250409621614,1072.9973894094358
20755,80085.0,1.00136322,14 02 04 2 001 009.001,1402042001009001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,WOODCREST DR, ,WOODCREST DR,1150,610,668476800000,WOODCREST,R-100,10000.0,USE,,PARKS & REC,0, ,,,WOODCREST PARK,,across from 4528 and 4536 Woodcrest Dr,M-5-DD,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,43619.38195078035,987.6601901005524
20756,80073.0,1.15019452,14 02 04 1 000 010.001,1402041000010001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,2801 SELMA HWY,2801,SELMA HWY,757,73,500515200000,LAMAR RD/DANNELLY FIELD,M-1,14000.0,USE,,FIRE,0, ,,,FIRE STATION 14,,,M-6-Y,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,50102.473447055796,900.4303610397013
20757,50229.0,20.02483371,10 05 22 4 002 001.001,1005224002001001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,3620 VAUGHN RD,3620,VAUGHN RD,461,478,308880000000,VAUGHN MEADOWS,R-85,2100000.0,USE,,PARKS & REC,0, ,,,VAUGHN ROAD PARK,,,M-6-Q,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,872281.7565294938,3997.7206096697796
20758,78570.0,242.26253044,12 07 35 0 000 004.000,1207350000004000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111,ATTN LEGAL DEPT,HWY 80, ,HWY 80,3938,169,1250726400000,CEDAR PT/HILLSIDE,AGR-1,517900.0,USE,,POLICE,0, ,,,POLICE,,N end of Police Training Facility,"M-5-V, M-5-BB",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,10552955.825827722,13245.73958145796
20759,43222.0,1.95011025,10 04 18 3 013 005.000,1004183013005000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,1121 S LAWRENCE ST,1121,S LAWRENCE ST, , ,,FINLEY/ASU AREA,INST,195000.0,USE,,PARKS & REC,0, ,,,BELLINGER HILLS PARK,,also 1121,"M-6-I-4, M-6-O",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,84946.80232617357,1371.8786106178186
20760,43223.0,0.62001278,10 04 18 3 013 006.000,1004183013006000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,1156 S MCDONOUGH ST,1156,S MCDONOUGH ST,78,566,-1859414400000,FINLEY/ASU AREA,INST,75100.0,USE,,PARKS & REC,0, ,,,BELLINGER HILLS PARK,,,M-6-O,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,27007.756901862525,657.4383601931831
20761,106065.0,0.23208301,10 03 07 2 204 033.000,1003072204033000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,N DECATUR ST, ,N DECATUR ST,542,611,370224000000,CLISBY PARK,T4-O,93200.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,SW Corner of Columbus St and N Decatur St,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,10109.536003797271,402.4451907669591
20762,38132.0,0.16722153,10 03 07 2 204 033.003,1003072204033003,CITY OF MONTGOMERY, ,310,HULL ST N, ,MONTGOMERY,AL,36104,0000, ,425 E JEFFERSON ST,425,E JEFFERSON ST,1299,986,721958400000,CLISBY PARK,T4-O,189300.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,7284.170029965869,400.5449565710468
